timestamp_utc,thread_id,elapsed_us,operation,caller,file,line
2026-03-10T09:25:45.8940833+00:00,30,149,Odd.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,510
2026-03-10T09:25:45.8940833+00:00,30,190,Odd.Group1.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,513
2026-03-10T09:25:45.8950807+00:00,30,245,VM.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,520
2026-03-10T09:25:45.8950807+00:00,30,179,VM.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,522
2026-03-10T09:25:45.8950807+00:00,30,342,Odd.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,528
2026-03-10T09:25:45.8960779+00:00,30,445,Odd.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,539
2026-03-10T09:25:45.8980727+00:00,30,2236,Odd.Group2.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,549
2026-03-10T09:25:45.8980727+00:00,30,205,Odd.Group2.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,552
2026-03-10T09:25:45.8990700+00:00,30,676,TurnOff.Output,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,568
2026-03-10T09:25:45.8990700+00:00,30,49169,TS_Pre_Conty_NoSMU.Total,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,353
2026-03-10T09:25:45.9030592+00:00,30,0,SessionManager.Create,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,356
2026-03-10T09:25:45.9040565+00:00,30,1457,Digital.IO_SUPPLY_CONTY,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,360
2026-03-10T09:25:45.9040565+00:00,30,23,Digital.VDD_VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,361
2026-03-10T09:25:45.9040565+00:00,30,5,Digital.VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,362
2026-03-10T09:25:45.9040565+00:00,30,11,Digital.EVEN_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,366
2026-03-10T09:25:45.9040565+00:00,30,4,Digital.ODD_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,369
2026-03-10T09:25:45.9040565+00:00,30,9,Digital.ODD_GRP2,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,370
2026-03-10T09:25:45.9040565+00:00,30,24,Configure.ApertureTime.ioSupply,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,390
2026-03-10T09:25:45.9040565+00:00,30,6,Configure.ApertureTime.vdd_vm,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,391
2026-03-10T09:25:45.9040565+00:00,30,97,Force.Initial.Parallel,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,398
2026-03-10T09:25:45.9040565+00:00,30,47,Force.vdd_vm.Current,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,407
2026-03-10T09:25:45.9070487+00:00,30,143,Measure.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,410
2026-03-10T09:25:45.9070487+00:00,30,27,Force.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,411
2026-03-10T09:25:45.9070487+00:00,30,13,Even.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,420
2026-03-10T09:25:45.9070487+00:00,30,52,Even.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,431
2026-03-10T09:25:45.9070487+00:00,30,266,Even.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,440
2026-03-10T09:25:45.9070487+00:00,30,34,VM.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,476
2026-03-10T09:25:45.9070487+00:00,30,80,VM.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,478
2026-03-10T09:25:45.9070487+00:00,30,25,VM.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,479
2026-03-10T09:25:45.9070487+00:00,30,10,Odd.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,488
2026-03-10T09:25:45.9070487+00:00,30,31,Odd.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,500
2026-03-10T09:25:45.9080462+00:00,30,79,Odd.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,510
2026-03-10T09:25:45.9080462+00:00,30,22,Odd.Group1.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,513
2026-03-10T09:25:45.9080462+00:00,30,42,VM.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,520
2026-03-10T09:25:45.9080462+00:00,30,65,VM.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,522
2026-03-10T09:25:45.9080462+00:00,30,12,Odd.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,528
2026-03-10T09:25:45.9080462+00:00,30,43,Odd.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,539
2026-03-10T09:25:45.9080462+00:00,30,150,Odd.Group2.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,549
2026-03-10T09:25:45.9080462+00:00,30,29,Odd.Group2.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,552
2026-03-10T09:25:45.9080462+00:00,30,31,TurnOff.Output,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,568
2026-03-10T09:25:45.9080462+00:00,30,5504,TS_Pre_Conty_NoSMU.Total,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,353
2026-03-10T09:25:45.9090434+00:00,30,0,SessionManager.Create,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,356
2026-03-10T09:25:45.9090434+00:00,30,22,Digital.IO_SUPPLY_CONTY,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,360
2026-03-10T09:25:45.9090434+00:00,30,14,Digital.VDD_VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,361
2026-03-10T09:25:45.9090434+00:00,30,3,Digital.VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,362
2026-03-10T09:25:45.9090434+00:00,30,10,Digital.EVEN_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,366
2026-03-10T09:25:45.9090434+00:00,30,4,Digital.ODD_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,369
2026-03-10T09:25:45.9090434+00:00,30,8,Digital.ODD_GRP2,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,370
2026-03-10T09:25:45.9090434+00:00,30,23,Configure.ApertureTime.ioSupply,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,390
2026-03-10T09:25:45.9090434+00:00,30,5,Configure.ApertureTime.vdd_vm,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,391
2026-03-10T09:25:45.9090434+00:00,30,93,Force.Initial.Parallel,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,398
2026-03-10T09:25:45.9090434+00:00,30,45,Force.vdd_vm.Current,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,407
2026-03-10T09:25:45.9110380+00:00,30,152,Measure.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,410
2026-03-10T09:25:45.9110380+00:00,30,27,Force.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,411
2026-03-10T09:25:45.9110380+00:00,30,12,Even.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,420
2026-03-10T09:25:45.9110380+00:00,30,52,Even.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,431
2026-03-10T09:25:45.9120354+00:00,30,286,Even.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,440
2026-03-10T09:25:45.9120354+00:00,30,34,VM.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,476
2026-03-10T09:25:45.9120354+00:00,30,79,VM.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,478
2026-03-10T09:25:45.9120354+00:00,30,21,VM.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,479
2026-03-10T09:25:45.9120354+00:00,30,9,Odd.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,488
2026-03-10T09:25:45.9120354+00:00,30,30,Odd.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,500
2026-03-10T09:25:45.9120354+00:00,30,78,Odd.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,510
2026-03-10T09:25:45.9120354+00:00,30,21,Odd.Group1.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,513
2026-03-10T09:25:45.9120354+00:00,30,42,VM.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,520
2026-03-10T09:25:45.9120354+00:00,30,66,VM.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,522
2026-03-10T09:25:45.9120354+00:00,30,11,Odd.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,528
2026-03-10T09:25:45.9120354+00:00,30,41,Odd.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,539
2026-03-10T09:25:45.9130328+00:00,30,151,Odd.Group2.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,549
2026-03-10T09:25:45.9130328+00:00,30,27,Odd.Group2.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,552
2026-03-10T09:25:45.9130328+00:00,30,28,TurnOff.Output,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,568
2026-03-10T09:25:45.9130328+00:00,30,4056,TS_Pre_Conty_NoSMU.Total,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,353
2026-03-10T09:25:45.9130328+00:00,30,0,SessionManager.Create,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,356
2026-03-10T09:25:45.9130328+00:00,30,21,Digital.IO_SUPPLY_CONTY,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,360
2026-03-10T09:25:45.9130328+00:00,30,12,Digital.VDD_VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,361
2026-03-10T09:25:45.9130328+00:00,30,4,Digital.VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,362
2026-03-10T09:25:45.9130328+00:00,30,10,Digital.EVEN_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,366
2026-03-10T09:25:45.9130328+00:00,30,3,Digital.ODD_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,369
2026-03-10T09:25:45.9130328+00:00,30,8,Digital.ODD_GRP2,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,370
2026-03-10T09:25:45.9140300+00:00,30,22,Configure.ApertureTime.ioSupply,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,390
2026-03-10T09:25:45.9140300+00:00,30,5,Configure.ApertureTime.vdd_vm,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,391
2026-03-10T09:25:45.9140300+00:00,30,94,Force.Initial.Parallel,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,398
2026-03-10T09:25:45.9140300+00:00,30,45,Force.vdd_vm.Current,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,407
2026-03-10T09:25:45.9160246+00:00,30,137,Measure.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,410
2026-03-10T09:25:45.9160246+00:00,30,27,Force.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,411
2026-03-10T09:25:45.9160246+00:00,30,12,Even.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,420
2026-03-10T09:25:45.9160246+00:00,30,51,Even.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,431
2026-03-10T09:25:45.9160246+00:00,30,260,Even.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,440
2026-03-10T09:25:45.9160246+00:00,30,33,VM.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,476
2026-03-10T09:25:45.9170220+00:00,30,79,VM.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,478
2026-03-10T09:25:45.9170220+00:00,30,23,VM.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,479
2026-03-10T09:25:45.9170220+00:00,30,10,Odd.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,488
2026-03-10T09:25:45.9170220+00:00,30,30,Odd.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,500
2026-03-10T09:25:45.9170220+00:00,30,79,Odd.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,510
2026-03-10T09:25:45.9170220+00:00,30,22,Odd.Group1.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,513
2026-03-10T09:25:45.9170220+00:00,30,42,VM.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,520
2026-03-10T09:25:45.9170220+00:00,30,65,VM.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,522
2026-03-10T09:25:45.9170220+00:00,30,10,Odd.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,528
2026-03-10T09:25:45.9170220+00:00,30,42,Odd.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,539
2026-03-10T09:25:45.9170220+00:00,30,143,Odd.Group2.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,549
2026-03-10T09:25:45.9170220+00:00,30,28,Odd.Group2.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,552
2026-03-10T09:25:45.9170220+00:00,30,28,TurnOff.Output,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,568
2026-03-10T09:25:45.9170220+00:00,30,4009,TS_Pre_Conty_NoSMU.Total,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,353
2026-03-10T09:25:46.4196824+00:00,30,0,SessionManager.Create,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,356
2026-03-10T09:25:46.4196824+00:00,30,47,Digital.IO_SUPPLY_CONTY,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,360
2026-03-10T09:25:46.4196824+00:00,30,21,Digital.VDD_VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,361
2026-03-10T09:25:46.4196824+00:00,30,7,Digital.VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,362
2026-03-10T09:25:46.4196824+00:00,30,15,Digital.EVEN_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,366
2026-03-10T09:25:46.4196824+00:00,30,5,Digital.ODD_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,369
2026-03-10T09:25:46.4196824+00:00,30,11,Digital.ODD_GRP2,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,370
2026-03-10T09:25:46.4196824+00:00,30,62,Configure.ApertureTime.ioSupply,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,390
2026-03-10T09:25:46.4196824+00:00,30,8,Configure.ApertureTime.vdd_vm,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,391
2026-03-10T09:25:46.4196824+00:00,30,127,Force.Initial.Parallel,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,398
2026-03-10T09:25:46.4196824+00:00,30,54,Force.vdd_vm.Current,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,407
2026-03-10T09:25:46.4216726+00:00,30,151,Measure.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,410
2026-03-10T09:25:46.4216726+00:00,30,29,Force.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,411
2026-03-10T09:25:46.4216726+00:00,30,14,Even.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,420
2026-03-10T09:25:46.4226695+00:00,30,60,Even.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,431
2026-03-10T09:25:46.4226695+00:00,30,273,Even.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,440
2026-03-10T09:25:46.4226695+00:00,30,35,VM.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,476
2026-03-10T09:25:46.4226695+00:00,30,84,VM.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,478
2026-03-10T09:25:46.4226695+00:00,30,24,VM.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,479
2026-03-10T09:25:46.4226695+00:00,30,11,Odd.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,488
2026-03-10T09:25:46.4226695+00:00,30,35,Odd.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,500
2026-03-10T09:25:46.4226695+00:00,30,80,Odd.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,510
2026-03-10T09:25:46.4226695+00:00,30,23,Odd.Group1.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,513
2026-03-10T09:25:46.4226695+00:00,30,42,VM.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,520
2026-03-10T09:25:46.4236666+00:00,30,66,VM.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,522
2026-03-10T09:25:46.4236666+00:00,30,13,Odd.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,528
2026-03-10T09:25:46.4236666+00:00,30,48,Odd.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,539
2026-03-10T09:25:46.4236666+00:00,30,151,Odd.Group2.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,549
2026-03-10T09:25:46.4236666+00:00,30,29,Odd.Group2.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,552
2026-03-10T09:25:46.4236666+00:00,30,32,TurnOff.Output,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,568
2026-03-10T09:25:46.4236666+00:00,30,4233,TS_Pre_Conty_NoSMU.Total,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,353
2026-03-10T09:25:46.4246647+00:00,30,0,SessionManager.Create,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,356
2026-03-10T09:25:46.4246647+00:00,30,29,Digital.IO_SUPPLY_CONTY,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,360
2026-03-10T09:25:46.4246647+00:00,30,17,Digital.VDD_VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,361
2026-03-10T09:25:46.4246647+00:00,30,8,Digital.VM,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,362
2026-03-10T09:25:46.4246647+00:00,30,13,Digital.EVEN_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,366
2026-03-10T09:25:46.4246647+00:00,30,4,Digital.ODD_GRP1,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,369
2026-03-10T09:25:46.4246647+00:00,30,9,Digital.ODD_GRP2,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,370
2026-03-10T09:25:46.4246647+00:00,30,27,Configure.ApertureTime.ioSupply,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,390
2026-03-10T09:25:46.4246647+00:00,30,7,Configure.ApertureTime.vdd_vm,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,391
2026-03-10T09:25:46.4246647+00:00,30,102,Force.Initial.Parallel,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,398
2026-03-10T09:25:46.4246647+00:00,30,49,Force.vdd_vm.Current,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,407
2026-03-10T09:25:46.4266592+00:00,30,140,Measure.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,410
2026-03-10T09:25:46.4266592+00:00,30,29,Force.vdd_vm.Voltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,411
2026-03-10T09:25:46.4266592+00:00,30,14,Even.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,420
2026-03-10T09:25:46.4266592+00:00,30,55,Even.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,431
2026-03-10T09:25:46.4276566+00:00,30,280,Even.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,440
2026-03-10T09:25:46.4276566+00:00,30,36,VM.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,476
2026-03-10T09:25:46.4276566+00:00,30,82,VM.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,478
2026-03-10T09:25:46.4276566+00:00,30,24,VM.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,479
2026-03-10T09:25:46.4276566+00:00,30,11,Odd.Group1.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,488
2026-03-10T09:25:46.4276566+00:00,30,32,Odd.Group1.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,500
2026-03-10T09:25:46.4276566+00:00,30,82,Odd.Group1.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,510
2026-03-10T09:25:46.4276566+00:00,30,24,Odd.Group1.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,513
2026-03-10T09:25:46.4276566+00:00,30,42,VM.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,520
2026-03-10T09:25:46.4276566+00:00,30,65,VM.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,522
2026-03-10T09:25:46.4276566+00:00,30,12,Odd.Group2.ForceVoltage,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,528
2026-03-10T09:25:46.4276566+00:00,30,45,Odd.Group2.ForceCurrent,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,539
2026-03-10T09:25:46.4286540+00:00,30,144,Odd.Group2.MeasureAndPublish,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,549
2026-03-10T09:25:46.4286540+00:00,30,27,Odd.Group2.ForceVoltage.Final,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,552
2026-03-10T09:25:46.4286540+00:00,30,29,TurnOff.Output,TS_Pre_Conty_NoSMU,TS_Conty_Test_pre.cs,568
